row.names	lon	lat	rate
USA/WA-S3416/2020	-120.730253	46.4135961	38.592192403135
USA/AZ-ASPHL-3585/2021	-112.49123	33.34883	0
USA/HI-H210829/2020	-157.960511	21.468151	13.8497068131847
USA/HI-H200713/2020	-157.960511	21.468151	0
USA/HI-H210988/2021	-157.960511	21.468151	27.8422708560603
USA/HI-H210816/2021	-157.960511	21.468151	0
USA/HI-H210892/2021	-157.960511	21.468151	28.6873204398885
USA/HI-H200741/2020	-157.960511	21.468151	33.054910199523
USA/HI-H200764/2020	-157.960511	21.468151	45.7996378460963
USA/HI-H200746/2020	-157.960511	21.468151	31.3151830035777
USA/NY-Wadsworth-253434-01/2020	-73.4471343	43.2294536	24.2777547613873
USA/NY-Wadsworth-269649-01/2020	-76.019111	41.5179097	18.9054209337817
USA/DE-DHSS-F1018845/2020	-100.7846477	33.1665316	0
USA/DE-DHSS-FLW00711319/2021	-100.7846477	33.1665316	19.2285928498831
USA/OR-OHSU-8941/2021	-122.857533935248	45.56614365	0
USA/OR-OHSU-8955/2021	-122.4006413	45.5093799	20.1840527965612
USA/NY-NYCPHL-001286/2020	-74.0060152	40.7127281	0
USA/DE-DHSS-F987155/2020	-77.2741121	36.9096897	17.420353298959
USA/NY-Wadsworth-292229-01/2020	-73.9550230275334	40.64530975	0
USA/DE-DHSS-FLW00404994/2020	-100.7846477	33.1665316	28.040050546341
Mexico/BCN-ALSR-1714/2020	-116.9646629	32.5010188	0
USA/AZ-ASPHL-3275/2020	-114.476031572498	32.665135	31.8966507178682
Mexico/BCN-ALSR-1712/2020	-116.9646629	32.5010188	13.1236198548461
Mexico/BCN-ALSR-2487/2020	-116.9646629	32.5010188	NA
USA/TX-HMH-MCoV-16152/2020	-95.3676974	29.7589382	0
Mexico/BCN-ALSR-2553/2020	-116.9646629	32.5010188	0
Canada/ON-S1446/2020	-79.3839347	43.6534817	21.9438564485247
USA/DE-DHSS-FLW00571821/2020	-100.7846477	33.1665316	0
USA/NY-Wadsworth-21002968-01/2021	-73.7976337	40.7498243	35.2597212414251
USA/CA-ALSR-3720/2020	-117.1627728	32.7174202	0
USA/WA-S3611/2020	-120.730253	46.4135961	21.0485914369752
USA/CA-CZB-15155/2020	-121.6846349	37.2333253	0
Mexico/BCN-ALSR-5732/2020	-116.9646629	32.5010188	20.0740357337067
USA/OR-OHSU-7183/2020	-122.4006413	45.5093799	0
CostaRica/INC-0225/2021	-84.9009522046287	10.4837473	26.56203821025
USA/NY-PRL-2021_02_12_04B10/2021	-74.0060152	40.7127281	0
USA/OR-OHSU-8944/2021	-122.4006413	45.5093799	16.9300942606565
Mexico/SON-InDRE-103/2020	-110.9692202	29.0948207	0
USA/AZ-ASPHL-2945/2020	-114.476031572498	32.665135	23.6429982356578
USA/AL-HGSC-JGFT/2020	-86.5675095	34.7736807	43.5590476003811
USA/DE-DHSS-F1019125/2020	-100.7846477	33.1665316	33.7593762337849
USA/DE-DHSS-FLW00407861/2020	-75.662956	39.6159851	0
USA/DE-DHSS-FLW00698606/2021	-77.2741121	36.9096897	27.7588496350749
USA/WA-S3480/2020	-100.2178972	33.588178	26.5397728157924
USA/LA-EVTL1904/2020	-93.8931785	32.529173	34.9420947467828
USA/LA-EVTL1081/2020	-93.5959786	32.6676663	0
USA/LA-EVTL1231/2020	-93.3285187	32.6358137	24.2614850943895
USA/IL-NM-2392/2020	-87.6244212	41.8755616	27.5418144491862
USA/LA-EVTL1556/2020	-93.8931785	32.529173	20.6866265789494
CostaRica/INC-0213/2020	-83.9687564	10.5925359	0
USA/AK-PHL6781/2021	-149.85784875	61.2222765	70.6407598903964
USA/PA-MGEL-00773/2020	-79.9760405	40.4597204	12.0091642965535
USA/PA-MGEL-01165/2020	-79.9760405	40.4597204	8.82939891829921
USA/AZ-WL-9900258/2020	-111.6546163	32.1112624	21.5281137915679
USA/DE-DHSS-F986809/2020	-77.2741121	36.9096897	39.7808359180467
USA/WA-S4011/2021	-123.8658829	47.1744169	0
Mexico/BCN-ALSR-1693/2020	-116.9646629	32.5010188	16.3884032119913
USA/CA-ALSR-5921/2020	-117.1627728	32.7174202	0
Mexico/BCN-ALSR-5773/2020	-116.9646629	32.5010188	19.0710772112147
USA/OR-OHSU-9213/2021	-122.857533935248	45.56614365	0
USA/WI-GMF-33907/2020	-91.0902393	43.8890516	12.4676181696159
USA/IL-IDPH-COO-I-0001012/2021	-87.756525	41.8197385	0
USA/IL-IDPH-JOH-C-001369/2020	-88.8844045	37.4501818	15.0195234993538
Canada/ON-E55/2020	-75.690308	45.421106	61.9166082885409
USA/OR-OHSU-PHL00041/2021	-123.2180414	45.2298399	34.2232458421672
USA/CA-CZB-14763/2020	-123.8997734	40.5997415	0
USA/NY-Wadsworth-292003-01/2020	-73.7907554	41.1763139	45.2103376032003
USA/DE-DHSS-FLW00750590/2021	-77.2741121	36.9096897	32.8807028509773
USA/DE-DHSS-FLW00761473/2021	-75.662956	39.6159851	26.1415381256913
USA/MO-WUSTL_E/2020	-90.2411165602464	38.6529545	0
Canada/LTRI-1617/2020	-79.3839347	43.6534817	18.2359699775573
CostaRica/INC-0064/2020	21.9877132	38.9953683	18.1226649842592
CostaRica/INC-0161/2020	-9.3658524	5.7499721	27.9675963949
CostaRica/INC-0160/2020	-85.5506962685735	11.0090665	57.0216728069801
CostaRica/INC-0224/2021	-84.825728	10.1173153	0
USA/PA-MGEL-00255/2020	-79.9760405	40.4597204	22.9379930592716
USA/PA-MGEL-00733/2020	-79.9760405	40.4597204	47.6360497191265
CostaRica/INC-0084/2020	-84.0309429509653	9.91651155	10.6432554856488
CostaRica/INC-0105/2020	-117.8086012	33.6811803	25.2114599606932
CostaRica/INC-0061/2020	-85.5506962685735	11.0090665	33.2087691442427
CostaRica/INC-0078/2020	-84.4674980076129	10.4624947	29.3240707918756
CostaRica/INC-0092/2020	-84.1061032920821	9.88904325	24.2443034727524
CostaRica/INC-0056/2020	-121.890583	37.3361905	21.8776914938803
CostaRica/INC-0232/2021	-84.3279374888928	10.6938099	0
CostaRica/INC-0233/2021	-84.1931678	10.0780962	36.081851740466
CostaRica/INC-0209/2021	-83.655901104935	10.5026883	0
USA/CA-CZB-13670/2020	-121.6846349	37.2333253	31.9166130154101
USA/NJ-NYULH257/2020	-74.0550731	40.7381635	29.7373216438341
CostaRica/INC-0108/2020	-3.0669209	37.8429817	27.6399271345738
CostaRica/INC-0122/2020	-40.873577	-3.7357783	0
CostaRica/INC-0183/2020	-83.6453628664005	9.3364185	40.3703817491363
CostaRica/INC-0227/2021	-92.6343042361831	17.32517825	24.2930256785269
CostaRica/INC-0216/2020	-85.2852320358251	10.515753	0
CostaRica/INC-0197/2020	-83.9872	9.9080401	18.9527048403885
CostaRica/INC-0226/2021	-122.931263251282	38.4010855	0
CostaRica/INC-0219/2021	-54.1647255	-24.4504957	21.7887733697319
CostaRica/INC-0179/2020	-84.4674980076129	10.4624947	0
CostaRica/INC-0172/2020	-83.9204377	9.8642435	36.2660673493046
CostaRica/INC-0174/2020	1.363189	41.7253374	57.3360207970299
CostaRica/INC-0170/2020	-66.0648908	18.0020368	7.45697686571136
CostaRica/INC-0169/2020	125.5459031	11.4114053	12.7952590637613
CostaRica/INC-0193/2020	-98.4951405	29.4246002	27.3391983830082
CostaRica/INC-0201/2020	-84.4674980076129	10.4624947	0
CostaRica/INC-0173/2020	-85.5506962685735	11.0090665	25.3322548417759
CostaRica/INC-0177/2020	-84.0322962	9.9552442	18.2713840746832
CostaRica/INC-0178/2020	-84.0594842	9.9084178	46.9749219087665
CostaRica/INC-0186/2020	-82.5870844	8.6614265	59.6296849754739
CostaRica/INC-0192/2020	-84.0594842	9.9084178	0
CostaRica/INC-0196/2020	-84.0138034	9.9342017	23.5860044214395
CostaRica/INC-0180/2020	-83.9036025	9.8698026	20.5889617665502
CostaRica/INC-0222/2021	-84.2543221	9.9628161	25.0701533505012
CostaRica/INC-0229/2021	-119.289248289386	36.5473778	54.0151430340784
CostaRica/INC-0166/2020	-84.0322962	9.9552442	23.3210598521043
CostaRica/INC-0198/2020	-117.9859131	49.0185038	0
CostaRica/INC-0207/2020	-40.873577	-3.7357783	25.3719803745434
CostaRica/INC-0231/2021	-84.4863993	10.0652058	0
CostaRica/INC-0211/2020	-83.9539378	10.3370076	22.9292294019714
CostaRica/INC-0215/2020	-9.3658524	5.7499721	41.6510482921181
CostaRica/INC-0199/2020	125.674159821529	7.3745798	11.7419269630702
CostaRica/INC-0214/2021	-66.116666	18.465299	0
CostaRica/INC-0191/2020	-75.7214561	1.4167062	19.2213087521088
CostaRica/INC-0181/2020	-78.0764462033363	1.49613655	0
CostaRica/INC-0189/2020	-83.4584483993773	8.5337895	0
CostaRica/INC-0190/2020	-40.873577	-3.7357783	18.590685025476
CostaRica/INC-0204/2020	-117.8086012	33.6811803	18.9117650883017
CostaRica/INC-0202/2020	-119.731562	34.465051	0
CostaRica/INC-0212/2021	-83.7913841	10.2152164	0
CostaRica/INC-0203/2020	-83.845703198973	9.9974653	21.8780899474758
CostaRica/INC-0185/2020	-84.0252872	9.9939017	25.9116056380202
CostaRica/INC-0210/2021	-84.0096613	10.4541312	0
USA/DE-DHSS-FLW00599083/2020	-75.662956	39.6159851	30.1002922555861
CostaRica/INC-0234/2021	-84.1360509	9.9299595	0
USA/DE-DHSS-F1022209/2020	-77.2741121	36.9096897	7.54006810996681
USA/DE-DHSS-F986562/2020	-100.7846477	33.1665316	0
USA/NY-NYCPHL-001100/2020	-74.0357266	41.1519319	24.442842436735
USA/AK-PHL6813/2021	-149.85784875	61.2222765	0
USA/NY-Wadsworth-21007535-01/2021	-73.8785937	40.8466508	19.7935970844383
USA/NY-NYCPHL-001172/2020	-74.0060152	40.7127281	6.36352534788715
USA/NJ-NYULH99/2021	-74.3177933	41.0461864	30.1039063587058
USA/NJ-NYULH211/2020	-74.0550731	40.7381635	59.2357688105364
USA/NY-NYCPHL-001120/2020	-74.0060152	40.7127281	17.8163230014241
USA/NY-NYCPHL-001408/2020	-74.0060152	40.7127281	0
USA/PR-F048/2021	-66.613958	18.011564	36.2902476044919
Canada/ON-S2420/2020	-79.3839347	43.6534817	44.6892549837722
USA/TX-DSHS-2348/2021	-96.3805801469641	30.65231335	7.19072774870429
USA/HI-H200053/2020	-155.5645619	19.6273325	0
USA/WI-WSLH-200501/2020	-88.0429623674584	42.72723705	19.37680180823
USA/WI-WSLH-200466/2020	-88.0429623674584	42.72723705	20.0256298366761
USA/WI-GMF-37062/2020	-91.0902393	43.8890516	20.5453756755551
USA/WA-OHSU-2033/2020	-122.4940866	45.7669047	0
USA/CA-CDPH303/2020	-121.9059001	38.7184542	31.4140817322886
USA/IL-IDPH-BUR-S-0001392/2020	-89.5341179	41.4016294	31.3138611459256
USA/TX-HMH-MCoV-19708/2020	-95.3676974	29.7589382	64.9737628230086
USA/CA-CZB-23285/2021	-121.9175345	37.9034806	8.68766669731965
USA/OR-OHSU-5803/2020	-122.4006413	45.5093799	0
CostaRica/INC-0217/2021	-9.3658524	5.7499721	18.6092445129079
USA/PR-B2D3/2020	-66.613958	18.011564	45.2387265014391
USA/AZ-WL-CVG00128/2020	-111.6546163	32.1112624	26.2208252074209
USA/AZ-ASPHL-3326/2020	-114.476031572498	32.665135	38.9160471031226
USA/NJ-MSHSPSP-PV15719/2020	-74.3045277	40.6652251	23.4336148274912
USA/IL-IDPH-I-000699/2020	-87.756525	41.8197385	60.5517371472003
USA/OR-OHSU-3283/2020	-122.4006413	45.5093799	NA
USA/AK-PHL6680/2020	-149.85784875	61.2222765	NA
USA/NY-NYCPHL-001362/2020	-74.0060152	40.7127281	13.6408197201439
USA/DE-DHSS-F981493/2020	-100.7846477	33.1665316	18.5198842948227
USA/IL-IDPH-I-000802/2021	-87.756525	41.8197385	50.5429873201169
USA/LA-EVTL1862/2020	-93.5959786	32.6676663	0
USA/LA-EVTL1899/2020	-93.5959786	32.6676663	20.1593421761833
USA/LA-EVTL1871/2020	-93.5959786	32.6676663	0
USA/LA-EVTL1859/2020	-93.5959786	32.6676663	20.5863220719836
USA/LA-EVTL1861/2020	-93.5959786	32.6676663	16.0579182734316
USA/LA-EVTL1925/2020	-93.5959786	32.6676663	0
USA/TX-HMH-MCoV-8479/2020	-95.3676974	29.7589382	0
USA/NJ-MSHSPSP-PV15139/2020	-74.0563254	40.9678345	16.4954794311821
USA/NY-NYCPHL-001313/2020	-74.0060152	40.7127281	0
Canada/ON-E62/2020	-75.690308	45.421106	25.6592140597744
USA/NJ-MSHSPSP-PV17505/2020	-74.0563254	40.9678345	0
USA/DE-DHSS-F986368/2020	-77.2741121	36.9096897	34.9728172422788
USA/TX-HMH-MCoV-12636/2020	-95.3676974	29.7589382	28.7134616785446
USA/OR-OHSU-PHL00032/2021	-122.7203248	44.8964425	27.9617750930342
Mexico/TAM-InDRE-94/2020	-97.5017951	25.8520977	0
Canada/ON-S2344/2021	-79.3839347	43.6534817	24.1608741464185
USA/DE-DHSS-FLW00757375/2021	-75.662956	39.6159851	36.4025600988612
Canada/ON-S2424/2021	-79.3839347	43.6534817	0
	-96.5985117779225	38.0813580551928	0
	-44.2163370981615	60.3169388055858	0
	-90.7342837065454	31.999397043262	8.7119385938834
	-111.342336118224	38.4792557683372	20.3684202706558
	-107.053152693057	33.2697440693606	15.0203125732604
	-85.9541985415991	38.8991718591365	0
	-79.0006725275021	39.9606497496287	0
	-81.7029303934075	20.1381835724496	17.0912648628028
	-82.1526859079545	22.6835979228907	0
	-75.8520166935606	28.3848880706786	31.4258925570926
	-75.6078444654361	20.5144637254508	0
	-96.9150841401738	38.1293969853435	16.9741263385432
	-97.1027946535821	41.0519526501424	28.6789585922761
	-79.6995183668207	42.9487283011889	17.0597109543011
	-79.3839347	43.6534817	30.447396439492
	-79.3839347	43.6534817	50.6308102522334
	-79.3839347	43.6534817	59.1477068243904
	-79.3839347	43.6534817	23.803644462365
	-79.3839347	43.6534817	10.3704447625638
	-79.3839347	43.6534817	0
	-80.0090548926066	42.240575803297	26.3620251705803
	-80.0147602490278	42.5385615984312	0
	-80.1388085424057	42.3140900718178	25.0593348666138
	-81.6489839830297	42.6804172238387	0
	-81.5758512945024	42.1507018772743	27.414971497239
	-81.7233443751955	43.2098736597359	7.3828748634612
	-97.9112370171464	40.8953091321361	31.8020731372044
	-91.2918214117374	41.590453118217	30.8682334571164
	-91.8532789538601	43.0548972898202	0
	-97.9802454526106	40.8859717067835	18.7332575842407
	-99.8021851408465	58.2898069199266	0
	-97.9720558992088	40.7749055087873	0
	-87.4820354474301	39.211537982389	24.2437960592577
	-73.4969097913864	41.0745421985174	31.5416790153654
	-89.4071236858205	42.3547039401565	27.9762002447136
	-75.6622120644362	38.8424660414384	17.734144625287
	-75.6619670293655	38.5839366553065	35.6723220686157
	-76.8272171709994	37.2327398370363	48.7553266196863
	-94.8374622392014	43.2157365586944	0
	-89.7586499355334	43.1167716931414	24.9996067811849
	-96.0027795886623	43.2067311841887	NA
	-122.857533935248	45.56614365	35.7073170806606
	-122.857533935248	45.56614365	17.5035386127294
	-84.0448241560712	39.87658442586	28.4052524718178
	-83.3504651367837	39.4615354449663	22.3180164555779
	-84.1844300331331	39.1950440784407	NA
	-84.5266364154564	37.1617278252524	28.705882351928
	-83.8258848740943	41.2052186918436	30.6527012150699
	-96.2267227580358	37.1417867798934	26.0554581124124
	-91.4225183252468	29.1554663912552	23.1586325221192
	-117.398866410788	39.791952928746	48.9913364958389
	-140.402863464866	30.7150818705267	0
	-91.3961856	43.2961731	20.5852588705285
	-88.2181641962682	27.234550681185	18.625582826674
	-95.665012220423	22.8724813775647	28.4905445909677
	-95.7624774199124	20.4407733110759	36.2059284083197
	-85.5506962685735	11.0090665	59.248682904149
	-86.8103010672156	27.9823516650879	0
	-85.937175747177	21.452795458397	52.7723261204121
	-106.047921564202	40.0348362433696	0
	-82.4077907822393	17.1115831211581	23.5621324425886
	-82.5727001091118	14.9606983977489	18.1072923580298
	-82.3376977629371	15.7304465094172	0
	-81.9584245922458	16.6412617212446	0
	-80.9161878662989	-2.59449902830805	75.6378427142995
	-79.9195374713327	-6.56415727980924	40.8084024383092
	-67.9785479645534	-20.5584428427589	15.7724432734057
	-72.4156215739658	-12.652277981585	24.9996069249304
	-87.7671061935138	34.3247431566581	NA
	-83.3511831467101	29.4487482266716	29.9454545442023
	-69.7841307451917	29.6415930401749	26.5166362107411
	-96.4077573650629	27.9478075311231	34.9995950255192
	-90.4761774526493	36.9919484211525	29.38044857542
	-90.6362391521259	35.9602281343725	NA
	-73.9829678843892	40.7511782949132	16.9374096295829
	-98.1033670987594	32.771959583458	0
	-93.5959786	32.6676663	14.8600254847059
	-93.5959786	32.6676663	45.0178265573679
	-98.5489702097128	40.4340103120945	13.7175632158686
	-83.8349693831803	41.3816487488421	0
	-85.8093138424159	41.7945395661075	20.1727013039027
	-99.2222208641812	40.3445576236003	0
	-99.5163022160198	40.2660313645017	21.6605164782935
	-91.6149715250899	43.0249752048672	23.3250093240384
	-99.764442032648	40.1664803295189	0
	-92.386030379216	39.299551689476	0
	-95.3974285775433	37.9822445029794	0
	-100.286884749285	36.7167405635312	24.5250815552229
	-105.450798035426	39.5349010792127	34.5868122402767
	-100.420277089206	40.2200457812391	10.4297416379471
	-94.3228476274302	40.1767517395941	26.1365482925624
	-90.5978635345085	43.520586029863	28.1465295187948
	-100.763882014343	40.2129566658094	13.0714285715033
	-76.7707511005946	42.5490431151301	NA
	-101.642977609679	40.0256770196163	59.1697321585302
	-91.0021409230054	39.9658281862238	NA
	-108.084758062024	52.0108587625448	5.27792963920746
	-126.62075627881	54.4743162744696	24.8313992275114
	-85.866415699348	34.5532808020242	4.9747497868755
	-85.6594791902536	36.8946610157154	31.7687047428344
	-86.6537766744191	37.4488867837384	5.45592061536862
	-88.0690491759946	36.3635742709747	NA
	-85.6812850827482	38.1673236438124	0
	-90.5226422310845	37.1304395818525	17.1612641146953
	-104.087572900309	39.9015018991023	13.90202478274
	-95.2877887782012	36.0854543916409	NA
	-95.7728869220626	35.5867311230338	16.3812855875341
	-61.786659232845	2.76019606785009	19.4975172134546
	-103.803064633959	40.1908620208881	31.3150860315893
	-106.421316200144	39.8569997281726	12.3737624309969
	-114.642286351368	37.0862179600746	NA
	-111.097039760591	36.8535477468831	22.9676574184165
	-102.01220844948	41.0302186201979	31.5166493101012
	-110.826849169953	40.9823522756716	21.7689863440044
	-97.5930539205237	40.8006185371076	0
	-90.336873569322	38.157439856387	0
	-96.9912178384124	38.2296273160121	0
	-107.864647220999	41.2295532197934	38.9158239110485
	-112.593890435678	41.7444629043907	22.7107869817499
	-106.654528511538	38.4659166616637	19.6422313385607
	-115.256064068977	33.6704741585872	0
	-116.9646629	32.5010188	15.948901218417
	-122.224338687136	38.1431990744917	0
	-75.1567219480382	40.4420985591116	10.8460604592289
	-116.325015525516	43.5017163970156	0
	-118.576679759444	42.9369462626634	26.4879325257214
	-129.493914072162	48.5278481333053	0
	-116.217459571936	41.4231086434624	0
	-117.257277506345	53.9849651067667	0
	-115.78977577956	34.1902252900998	67.9759165813963
	-116.605105965783	34.9676289443767	25.8011197366032
	-115.256064068977	33.6704741585872	8.77154691576117
	-116.9646629	32.5010188	0
	-100.572064129962	40.0304567294257	31.0713565141786
	-100.549857899936	40.678480754963	0
	-98.6551594542428	41.3778897536104	16.3762094276914
	-103.88613276878	59.4429811728409	34.167759857025
	-97.8690696522265	37.161275785105	16.6825400956236
	-99.4784479975913	36.4237934907554	0
	-115.721486368088	32.5892087929615	16.2452757215207
	-93.6924432372107	36.025071119787	NA
	-91.7270695879616	42.26419472328	0
	-95.3676974	29.7589382	28.0177538606609
	-100.343943822688	42.5752434528688	35.1941908513629
	-110.960833053844	46.1299471755778	0
	-124.351892412992	50.2635379349327	15.11368387187
	-118.653646679482	45.7780631615598	28.9396419961199
	-122.447256583303	45.6381518227483	22.2215233034641
	-100.035470531358	42.4975669992018	NA
	-100.109071132081	42.5728819276664	NA
	-115.6302782397	45.0628798314595	0
	-122.552836008217	45.5285034576713	26.9135294292525
	-122.628972310071	45.5379894472963	19.0025276204513
	-99.7334043023032	42.4830444613135	NA
	-99.6448524601847	42.5455399350135	0
	-97.4013864051261	34.6945822099642	0
	-97.0364963626407	33.098605898444	0
	-97.5540029639013	35.3441565262629	NA
	-101.697522820313	37.9756682023057	0
	-106.145989753071	40.5534562270978	56.3127587887791
	-99.763213515689	42.9122371013066	19.9188428063019
	-99.574006475537	42.7377179420499	23.7670925945386
	-100.667863632363	57.4977272442737	NA
	-99.5639076625411	42.5529004229307	0
	-93.7446933992755	32.5985071128389	25.4402512002967
	-89.6833219062149	41.7690261160458	0
	-117.256395110396	45.8729983102855	0
	-119.636068863089	45.7814253394877	23.6852195197838
	-120.892456161742	44.0242133961795	32.0304199714542
	-120.816543796593	43.9551536864808	0
	-120.780666790585	44.2045760960669	0
	-122.4006413	45.5093799	20.9037103193925
	-122.4006413	45.5093799	32.1836818398248
	-122.4006413	45.5093799	15.0467752534386
	-120.504850804019	43.9741418429048	23.8838714694635
	-157.960511	21.468151	26.5642561698932
	-116.18500043319	45.2347757455838	0
	-100.2178972	33.588178	NA
	-100.2178972	33.588178	0
	-119.301971086998	46.8584329587123	20.3035690131048
	-122.806177694651	46.9248935536018	0
	-123.102777940064	46.8850532522697	0
	-118.625107123195	46.8332348851581	0
	-124.229936589438	47.6335855363891	0
	-124.522390212451	48.0520963010617	NA
	-126.353910725173	48.1128544962767	28.4039963457123
	-127.629363837948	48.9584255074976	27.1600717149381
	-121.002980846584	41.3479389478731	0
	-115.267370899814	46.2077660692155	33.496808937718
	-117.52229506877	49.8542844849058	39.3240683364898
	-113.935807168053	47.1147464029584	12.6649623809273
	-119.200641993744	49.5324518133595	33.202681302583
	-127.669472714908	49.9282560038327	10.2983466873574
	-122.705134236182	45.547424842735	29.6879072951264
	-122.628972310071	45.5379894472963	23.7293992218089
	-102.546507612502	39.0672146501753	NA
	-102.758334665905	39.3049225791833	NA
	-101.239033281262	39.3768435236724	16.6003545638523
	-101.367086762574	39.2557616367685	0
	-101.597535475099	39.4382688943971	15.8644613676485
	-101.801961658488	39.713315286961	0
	-102.02019674549	40.0041474337862	22.1067796926388
	-135.795427158508	30.4929272931517	21.4587153574111
	-99.9162670522167	40.2257350110085	0
	-95.1797262377419	38.4527366384917	18.2615577218489
	-100.241040172324	40.3371154120437	44.8033898789592
	-94.6412109507346	31.1461549011605	22.6679732705584
	-100.697152036974	40.983861659005	0
	-102.502671910394	35.8352391725832	0
	-106.570364912731	38.7659049911584	0
	-100.466365964938	41.5882974325845	22.7090619820916
	-99.4447981278987	40.422316242049	0
	-99.6474190537883	40.8778979101907	10.7846006303052
	-98.46274236916	39.6536559440244	0
	-89.8340657794229	34.9578336368113	19.2292677392834
	-99.3669112125276	40.0774743427953	0
	-109.743256576377	40.0237750256578	18.2694017310862
	-112.835783684411	40.3390829791025	0
	-99.172719076468	31.9222151021222	16.7640923657306
	-118.107452888522	42.7471898044042	12.9470190734087
	-117.309649176711	43.8452580647567	11.8942734706961
	-110.104780466761	40.8144590519968	0
	-122.405594942466	45.5649655964051	17.4032431744205
	-122.361586828813	45.4639691743823	0
	-91.6141887712238	39.5092479380426	0
	-91.3786277020433	40.1592917916418	16.2269698703746
	-93.5959786	32.6676663	22.0013268032137
	-93.5959786	32.6676663	27.3967271636858
	-89.8206752700364	44.5815979407138	26.7056569495514
	-92.3000954428917	45.7512525839241	24.5074000399538
	-86.3820633164267	40.5396686047645	40.3964298961876
	-88.6845429651341	40.4333589236837	8.28417532688971
	-89.1370596047409	39.7330708937153	24.6608635577453
	-82.9254893412131	40.6131013959588	15.7285573326563
	-91.2749252317947	42.4317637949169	25.9825021368753
	-81.4060408198973	34.087241893634	35.3669506948621
	-85.2654592	31.1355603	0
	-77.2741121	36.9096897	NA
	-91.925681179316	42.8896232539589	0
	-92.0830462822759	43.0515826212015	18.6964921701842
	-79.9760405	40.4597204	0
	-92.4678983001687	43.1102138554703	12.7072767783341
	-92.6694947050566	43.1403677426829	33.4524440136581
	-88.0905205595873	33.4062514546231	9.03935514216666
	-92.8373631316724	43.4461165149497	4.06825858837571
	-126.50393028518	36.2963723039283	22.126860101824
	-91.8402920581331	43.4927901824454	22.765210401973
	-91.8001782209255	43.6751233638627	31.8594986390746
	-91.8728553316488	43.6849675424539	8.87116765512943
	-92.0832673798875	43.8946940878904	25.4120504645692
	-89.949510000962	40.4664762161642	11.8924658701861
	-91.8563139	43.2677179	35.3832497474058
	-92.2068103756447	44.0808355627662	24.2419031737346
	-97.747578581672	36.4904609506523	45.2298935178918
	-91.9807902979329	44.3501963185071	35.6253103058044
	-107.003996686682	39.9476011423528	20.8049191233995
	-91.3695424017958	44.4768472836799	17.478662009
	-94.079860494334	43.5947391698598	0
	-91.2027372471665	44.5282124261789	21.6455715983228
	-90.5653800071481	36.6198192137748	0
	-91.7050411091876	37.401784126938	14.8797016136058
	-92.9332855612187	35.8805818634949	16.6288160091746
	-100.7846477	33.1665316	0
	-87.4747811046029	36.4724036740105	9.64559419440675
	-86.6827026426814	35.7973970596525	21.643755094949
	-86.5257849801904	36.2799042135999	0
	-91.3716462120915	46.3254905465458	31.1376255742685
	-120.020221060796	57.6439790719563	0
	-127.024367887868	59.0711474733072	20.7772199815067
	-141.009641149297	59.3243791993719	8.81186937903602
	-149.627688763687	63.9196046513538	40.2286101683092
	-87.3641158087324	43.4922961220976	20.6977756063714
	-91.5653247933632	42.5772872689813	0
	-95.1797262377419	38.4527366384917	NA
	-90.9065816896321	43.2640462881207	0
	-88.2431813631115	40.591415774317	22.0263433701073
	-88.7469181038423	42.9392245565299	0
	-89.3228560737894	43.4669592489955	18.8094805620496
	-92.3698269348127	44.6147347356268	43.5646044864628
	-91.3961856	43.2961731	5.40513388946082
	-96.9924247725144	49.3064735116528	3.0165410544583
	-99.1165039832657	51.1413327311277	46.5282575462585
	-107.060289397543	54.9365887263872	22.0364112320951
	-84.3352748928184	44.0419814692656	13.0550498412739
	-77.6020449726644	47.2841091488766	0
	-75.3537131575845	47.733821503455	0
	-77.9918516194468	40.5781679995769	0
	-76.9966790826043	40.6246634896981	43.708030145334
	-72.561597172231	53.588912027676	12.272413589557
	-64.5488446580227	56.7754381880006	22.1264064741547
	-44.0215065231375	61.7538348259454	53.6798264710302
	-87.9171393455506	41.6688763367067	0
	-89.1496574	42.3255276	13.0430108917134
	-87.6456111579894	41.5205953559139	30.4681476435309
	-88.0054631376602	40.0325096045799	20.3105442818235
	-88.1291858555398	37.9778560703139	20.3576583268658
	-87.3453708993867	42.7111810428962	0
	-91.4322639702696	43.4793033559981	18.6950564404055
	-82.7505537312753	42.3373599842153	0
	-96.6972546055043	33.8690383227274	19.3722435777187
	-109.064877563841	35.9812747205957	0
	-95.6352505638499	33.9590893331514	16.6545721626249
	-96.5462840880791	29.592824349789	22.7711521509379
	-86.5833877273634	26.7878751253809	27.2521718687183
	-79.9760405	40.4597204	42.3649007181658
	-100.316835204593	33.4333571947597	0
	-104.133635382489	30.7899051695024	39.4337323915322
	-109.525790546724	29.3299671346066	10.8391771874951
	-99.9959654585698	31.7336215735773	0
	-111.827972262025	42.6205646069462	14.1143109106293
	-110.556454658576	36.1094228595753	64.9024855562368
	-92.865346406687	33.1314407381222	9.13506822663645
	-94.2768346428556	43.343523351105	0
	-90.6054749212701	42.5096235779893	0
	-91.6865048100361	42.0715324688446	10.4672102495921
	-91.7270695879616	42.26419472328	43.1397968335668
	-89.7846643462204	42.8315043304559	38.4617783404648
	-90.5161790083725	42.7599653586606	33.8836967319147
	-90.0818482029301	42.4893336395333	0
	-92.2242141515008	27.4880385797288	11.219760221057
	-89.4159086497278	17.9683464176766	31.0083719035076
